bar_idx,specialist,state,confidence,supports,conflicts,reason_codes,feature_values,market_interpretation,provenance_ok
5321,mtf,MTF_CONFLICT,low,,mtf_conflict,conflito,trend_30_4h=-0.51;rsi_1d=46.1;d_break=bear;w_break=bull;weekly_slope=0.38474484829673583,timeframes em conflito,True
5321,regime,MACRO_BULL,high,macro_bull,,combined>0,v3_state=TRANSITION;combined_score=1.0;cascade=1.0;macro_broken=False;distribution=False;stall=False;sharp_drop=False;dist_alarm=False;dd13w=5.6207508768890975,regime macro bull,True
5321,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=-0.51;rsi=44.13;rsi_1d=46.1;legpos90=44.8;rise20=1.85;bear_div=1.0,momentum fraco = bounce/indeciso,True
5321,capit,NO_CAPITULATION,low,,,no_cap,drop20=1.57;rsi_min8=44.13;sweet_spot=False;bub_sell=0.0;reclaim_body=0.44,sem capitulação relevante,True
5321,fuel,low_fuel,high,,obstructed,blocks/colada,supply_category=SUPPLY_NEAR_AND_REJECTING;dist_4h_supply=0.84;dist_d1_supply=4.03;blocks_target=1,supply colada/bloqueia = combustível baixo,True
5321,risk,SL_NEUTRAL,medium,,,neutral,sl_atr=1.97;sl_type=V_REVERSAL_DEMAND,SL aceitável,True
5331,supply,SUPPLY_BLOCKS_TARGET,medium,,target_obstructed,BLOCKS_TARGET,supply_category=SUPPLY_BLOCKS_TARGET;polarity_category=RECLAIM_REJECTED_BELOW_SUPPLY;dist_4h_supply=1.17;has_overhead=1,supply bloqueia alvo = R ruim,True
5331,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=1.38;touched_retest=1,demanda defendida real,True
5331,volume,ACCEPTANCE_ABOVE_VALUE,medium,acceptance_above,,ABOVE_POC|maturity:VP-as-of-bar,below_VAL=False;dist_POC=0.47;dist_VAL=0.71;va_width=0.58;rel_volume=0.85,aceitação acima do valor = bullish,True
5331,mtf,BEAR_ALIGN,high,,mtf_bear,d/w break bear,trend_30_4h=-1.55;rsi_1d=43.1;d_break=bear;w_break=bull;weekly_slope=0.3907166554873033,alinhamento bear = bounce local provável,True
5331,regime,MACRO_NEUTRAL,low,,,neutral,v3_state=TRANSITION;combined_score=0.0;cascade=0.0;macro_broken=False;distribution=False;stall=False;sharp_drop=False;dist_alarm=False;dd13w=6.53348537555873,regime neutro/transição,True
5331,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=-1.55;rsi=41.87;rsi_1d=43.1;legpos90=36.2;rise20=1.03;bear_div=0.0,momentum fraco = bounce/indeciso,True
5331,capit,NO_CAPITULATION,low,,,no_cap,drop20=1.64;rsi_min8=38.11;sweet_spot=False;bub_sell=2.0;reclaim_body=0.59,sem capitulação relevante,True
5331,fuel,low_fuel,high,,obstructed,blocks/colada,supply_category=SUPPLY_BLOCKS_TARGET;dist_4h_supply=1.17;dist_d1_supply=4.26;blocks_target=1,supply colada/bloqueia = combustível baixo,True
5331,risk,SL_NEUTRAL,medium,,,neutral,sl_atr=1.48;sl_type=V_REVERSAL_DEMAND,SL aceitável,True
5350,supply,SUPPLY_FAR_NEUTRAL,medium,room,,FAR_ENOUGH,supply_category=SUPPLY_FAR_ENOUGH;polarity_category=POLARITY_SUPPORTED_BY_DEMAND;dist_4h_supply=3.0;has_overhead=1,supply longe = espaço ok,True
5350,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=3.3;touched_retest=1,demanda defendida real,True
5350,volume,REJECTION_BELOW_VALUE,medium,,below_value,BELOW_VAL|maturity:VP-as-of-bar,below_VAL=True;dist_POC=-0.52;dist_VAL=-0.05;va_width=0.77;rel_volume=0.73,preço abaixo do VAL = rejeição/distribuição,True
5350,mtf,MTF_CONFLICT,low,,mtf_conflict,conflito,trend_30_4h=-0.01;rsi_1d=47.8;d_break=bear;w_break=bull;weekly_slope=0.3907166554873033,timeframes em conflito,True
5350,regime,MACRO_BULL,high,macro_bull,,combined>0,v3_state=TRANSITION;combined_score=1.0;cascade=1.0;macro_broken=False;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=5.736707131069049,regime macro bull,True
5350,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=-0.01;rsi=47.82;rsi_1d=47.8;legpos90=46.6;rise20=2.24;bear_div=0.0,momentum fraco = bounce/indeciso,True
5350,capit,NO_CAPITULATION,low,,,no_cap,drop20=1.48;rsi_min8=46.17;sweet_spot=False;bub_sell=0.0;reclaim_body=0.19,sem capitulação relevante,True
5350,fuel,high_fuel,medium,room,,far_supply,supply_category=SUPPLY_FAR_ENOUGH;dist_4h_supply=3.0;dist_d1_supply=0.19;blocks_target=0,supply longe = combustível alto,True
5350,risk,SL_STRUCTURAL_OK,high,sl_ok,,demand_base,sl_atr=3.4;sl_type=NORMAL_DEMAND_BASE,SL estrutural na demanda = ok,True
5414,supply,SUPPLY_REJECTING_RISK,high,,supply_rejecting,SUPPLY_NEAR_AND_REJECTING,supply_category=SUPPLY_NEAR_AND_REJECTING;polarity_category=POLARITY_UNDER_SUPPLY_PRESSURE;dist_4h_supply=0.68;has_overhead=1,supply viva colada acima = risco,True
5414,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=2.17;touched_retest=1,demanda defendida real,True
5414,volume,IN_VALUE_BALANCE,low,,,BALANCE|maturity:VP-as-of-bar,below_VAL=False;dist_POC=0.24;dist_VAL=0.51;va_width=0.41;rel_volume=0.5,dentro do valor = balanço,True
5414,mtf,BEAR_ALIGN,high,,mtf_bear,d/w break bear,trend_30_4h=-0.21;rsi_1d=43.0;d_break=bear;w_break=bear;weekly_slope=0.12744954190419952,alinhamento bear = bounce local provável,True
5414,regime,MACRO_BROKEN_DISTRIBUTION,high,,macro_broken,MACRO_BROKEN,v3_state=BEAR;combined_score=-1.0;cascade=-1.0;macro_broken=True;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=7.59200719794839,macro quebrado/distribuição = topo macro,True
5414,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=-0.21;rsi=55.66;rsi_1d=43.0;legpos90=39.4;rise20=3.83;bear_div=0.0,momentum fraco = bounce/indeciso,True
5414,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.36;rsi_min8=48.37;sweet_spot=False;bub_sell=0.0;reclaim_body=0.33,sem capitulação relevante,True
5414,fuel,low_fuel,high,,obstructed,blocks/colada,supply_category=SUPPLY_NEAR_AND_REJECTING;dist_4h_supply=0.68;dist_d1_supply=1.56;blocks_target=1,supply colada/bloqueia = combustível baixo,True
5414,risk,SL_STRUCTURAL_OK,high,sl_ok,,demand_base,sl_atr=2.27;sl_type=NORMAL_DEMAND_BASE,SL estrutural na demanda = ok,True
5435,supply,SUPPLY_FAR_NEUTRAL,medium,room,,FAR_ENOUGH,supply_category=SUPPLY_FAR_ENOUGH;polarity_category=POLARITY_SUPPORTED_BY_DEMAND;dist_4h_supply=2.54;has_overhead=1,supply longe = espaço ok,True
5435,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=2.91;touched_retest=1,demanda defendida real,True
5435,volume,ACCEPTANCE_ABOVE_VALUE,medium,acceptance_above,,ABOVE_POC|maturity:VP-as-of-bar,below_VAL=False;dist_POC=0.43;dist_VAL=1.52;va_width=1.61;rel_volume=1.68,aceitação acima do valor = bullish,True
5435,mtf,BEAR_ALIGN,high,,mtf_bear,d/w break bear,trend_30_4h=1.0;rsi_1d=38.8;d_break=bear;w_break=bear;weekly_slope=0.12744954190419952,alinhamento bear = bounce local provável,True
5435,regime,MACRO_BROKEN_DISTRIBUTION,high,,macro_broken,MACRO_BROKEN,v3_state=BEAR;combined_score=-3.0;cascade=-3.0;macro_broken=True;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=8.06208711634598,macro quebrado/distribuição = topo macro,True
5435,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=1.0;rsi=56.78;rsi_1d=38.8;legpos90=46.5;rise20=1.96;bear_div=0.0,momentum fraco = bounce/indeciso,True
5435,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.33;rsi_min8=39.96;sweet_spot=False;bub_sell=0.0;reclaim_body=0.44,sem capitulação relevante,True
5435,fuel,medium_fuel,medium,,,moderate,supply_category=SUPPLY_FAR_ENOUGH;dist_4h_supply=2.54;dist_d1_supply=1.44;blocks_target=0,combustível médio,True
5435,risk,SL_STRUCTURAL_OK,high,sl_ok,,demand_base,sl_atr=3.01;sl_type=NORMAL_DEMAND_BASE,SL estrutural na demanda = ok,True
5478,supply,CLEAN_SKY_BULLISH,high,no_overhead,,CLEAN_SKY,supply_category=CLEAN_SKY;polarity_category=POLARITY_FLOATING_NO_BASE;dist_4h_supply=4.39;has_overhead=1,sem teto = markup/ATH bullish,True
5478,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=4.41;touched_retest=1,demanda defendida real,True
5478,volume,ACCEPTANCE_ABOVE_VALUE,medium,acceptance_above,,ABOVE_POC|maturity:VP-as-of-bar,below_VAL=False;dist_POC=2.32;dist_VAL=3.07;va_width=2.17;rel_volume=0.44,aceitação acima do valor = bullish,True
5478,mtf,PARTIAL_BULL,medium,partial_bull,,parcial,trend_30_4h=6.23;rsi_1d=59.0;d_break=bull;w_break=bear;weekly_slope=-0.06485140317630027,alinhamento parcial bull,True
5478,regime,MACRO_BROKEN_DISTRIBUTION,high,,macro_broken,MACRO_BROKEN,v3_state=TRANSITION;combined_score=0.0;cascade=0.0;macro_broken=True;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=5.925797620250478,macro quebrado/distribuição = topo macro,True
5478,momentum,HEALTHY_HIGH_LEGPOS,high,strong_bull,,legpos_high+momentum,trend_30=6.23;rsi=71.88;rsi_1d=59.0;legpos90=93.9;rise20=3.78;bear_div=0.0,legpos alto COM momentum = continuação sadia,True
5478,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.0;rsi_min8=50.91;sweet_spot=False;bub_sell=0.0;reclaim_body=0.33,sem capitulação relevante,True
5478,fuel,high_fuel,high,clean_sky,,no_overhead,supply_category=CLEAN_SKY;dist_4h_supply=4.39;dist_d1_supply=3.78;blocks_target=0,sem teto = combustível alto,True
5478,risk,SL_NEUTRAL,medium,,,neutral,sl_atr=4.51;sl_type=TOP_EXHAUSTION,SL aceitável,True
5530,supply,SUPPLY_REJECTING_RISK,high,,supply_rejecting,SUPPLY_NEAR_AND_REJECTING,supply_category=SUPPLY_NEAR_AND_REJECTING;polarity_category=RECLAIM_ACCEPTED_ABOVE_SUPPLY;dist_4h_supply=0.27;has_overhead=1,supply viva colada acima = risco,True
5530,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=3.06;touched_retest=1,demanda defendida real,True
5530,volume,ACCEPTANCE_ABOVE_VALUE,medium,acceptance_above,,ABOVE_POC|maturity:VP-as-of-bar,below_VAL=False;dist_POC=1.57;dist_VAL=2.1;va_width=0.97;rel_volume=1.22,aceitação acima do valor = bullish,True
5530,mtf,PARTIAL_BULL,medium,partial_bull,,parcial,trend_30_4h=1.27;rsi_1d=51.4;d_break=bull;w_break=bear;weekly_slope=-0.14958931494115066,alinhamento parcial bull,True
5530,regime,MACRO_BROKEN_DISTRIBUTION,high,,macro_broken,MACRO_BROKEN,v3_state=TRANSITION;combined_score=0.0;cascade=0.0;macro_broken=True;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=5.716017840904168,macro quebrado/distribuição = topo macro,True
5530,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=1.27;rsi=47.06;rsi_1d=51.4;legpos90=78.5;rise20=2.77;bear_div=0.0,momentum fraco = bounce/indeciso,True
5530,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.67;rsi_min8=41.93;sweet_spot=False;bub_sell=0.0;reclaim_body=1.54,sem capitulação relevante,True
5530,fuel,low_fuel,high,,obstructed,blocks/colada,supply_category=SUPPLY_NEAR_AND_REJECTING;dist_4h_supply=0.27;dist_d1_supply=4.21;blocks_target=1,supply colada/bloqueia = combustível baixo,True
5530,risk,SL_STRUCTURAL_OK,high,sl_ok,,demand_base,sl_atr=3.16;sl_type=NORMAL_DEMAND_BASE,SL estrutural na demanda = ok,True
5555,supply,SUPPLY_REJECTING_RISK,high,,supply_rejecting,SUPPLY_NEAR_AND_REJECTING,supply_category=SUPPLY_NEAR_AND_REJECTING;polarity_category=RECLAIM_REJECTED_BELOW_SUPPLY;dist_4h_supply=0.62;has_overhead=1,supply viva colada acima = risco,True
5555,demand,DEMAND_NEUTRAL,medium,demand_present,,PRESENT_NEUTRAL,demand_category=DEMAND_PRESENT_NEUTRAL;dist_4h_demand=4.02;touched_retest=0,demanda presente neutra,True
5555,volume,ACCEPTANCE_ABOVE_VALUE,medium,acceptance_above,,ABOVE_POC|maturity:VP-as-of-bar,below_VAL=False;dist_POC=0.9;dist_VAL=1.58;va_width=1.5;rel_volume=1.24,aceitação acima do valor = bullish,True
5555,mtf,BEAR_ALIGN,high,,mtf_bear,d/w break bear,trend_30_4h=-2.42;rsi_1d=42.8;d_break=bear;w_break=bear;weekly_slope=-0.16657887598850124,alinhamento bear = bounce local provável,True
5555,regime,MACRO_BROKEN_DISTRIBUTION,high,,macro_broken,MACRO_BROKEN,v3_state=BEAR;combined_score=-3.0;cascade=-3.0;macro_broken=True;distribution=False;stall=True;sharp_drop=True;dist_alarm=False;dd13w=7.029547193233155,macro quebrado/distribuição = topo macro,True
5555,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=-2.42;rsi=49.29;rsi_1d=42.8;legpos90=27.2;rise20=1.33;bear_div=0.0,momentum fraco = bounce/indeciso,True
5555,capit,NO_CAPITULATION,low,,,no_cap,drop20=2.05;rsi_min8=32.71;sweet_spot=False;bub_sell=7.0;reclaim_body=-0.18,sem capitulação relevante,True
5555,fuel,low_fuel,high,,obstructed,blocks/colada,supply_category=SUPPLY_NEAR_AND_REJECTING;dist_4h_supply=0.62;dist_d1_supply=0.75;blocks_target=1,supply colada/bloqueia = combustível baixo,True
5555,risk,SL_STRUCTURAL_OK,high,sl_ok,,demand_base,sl_atr=4.12;sl_type=NORMAL_DEMAND_BASE,SL estrutural na demanda = ok,True
5627,supply,SUPPLY_REJECTING_RISK,high,,supply_rejecting,SUPPLY_NEAR_AND_REJECTING,supply_category=SUPPLY_NEAR_AND_REJECTING;polarity_category=POLARITY_UNDER_SUPPLY_PRESSURE;dist_4h_supply=0.85;has_overhead=1,supply viva colada acima = risco,True
5627,demand,DEMAND_ABSENT,high,,no_demand_base,ABSENT,demand_category=DEMAND_ABSENT_OR_IRRELEVANT;dist_4h_demand=12.22;touched_retest=0,sem base de demanda = floating,True
5627,volume,IN_VALUE_BALANCE,low,,,BALANCE|maturity:VP-as-of-bar,below_VAL=False;dist_POC=0.16;dist_VAL=0.83;va_width=1.06;rel_volume=1.32,dentro do valor = balanço,True
5627,mtf,BEAR_ALIGN,high,,mtf_bear,d/w break bear,trend_30_4h=-0.92;rsi_1d=33.7;d_break=bear;w_break=bear;weekly_slope=-0.24545820039007285,alinhamento bear = bounce local provável,True
5627,regime,MACRO_BROKEN_DISTRIBUTION,high,,macro_broken,MACRO_BROKEN,v3_state=BEAR;combined_score=-2.0;cascade=-2.0;macro_broken=True;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=8.85405389800661,macro quebrado/distribuição = topo macro,True
5627,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=-0.92;rsi=43.35;rsi_1d=33.7;legpos90=18.4;rise20=1.69;bear_div=0.0,momentum fraco = bounce/indeciso,True
5627,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.71;rsi_min8=40.48;sweet_spot=True;bub_sell=2.0;reclaim_body=1.02,sem capitulação relevante,True
5627,fuel,low_fuel,high,,obstructed,blocks/colada,supply_category=SUPPLY_NEAR_AND_REJECTING;dist_4h_supply=0.85;dist_d1_supply=3.96;blocks_target=1,supply colada/bloqueia = combustível baixo,True
5627,risk,SL_NEUTRAL,medium,,,neutral,sl_atr=1.89;sl_type=LATE_WIDE,SL aceitável,True
5668,supply,CLEAN_SKY_BULLISH,high,no_overhead,,CLEAN_SKY,supply_category=CLEAN_SKY;polarity_category=POLARITY_FLOATING_NO_BASE;dist_4h_supply=None;has_overhead=0,sem teto = markup/ATH bullish,True
5668,demand,DEMAND_ABSENT,high,,no_demand_base,ABSENT,demand_category=DEMAND_ABSENT_OR_IRRELEVANT;dist_4h_demand=None;touched_retest=0,sem base de demanda = floating,True
5668,volume,REJECTION_BELOW_VALUE,medium,,below_value,BELOW_VAL|maturity:VP-as-of-bar,below_VAL=True;dist_POC=-0.18;dist_VAL=-0.06;va_width=0.37;rel_volume=1.61,preço abaixo do VAL = rejeição/distribuição,True
5668,mtf,PARTIAL_BULL,medium,partial_bull,,parcial,trend_30_4h=4.66;rsi_1d=64.1;d_break=bull;w_break=bear;weekly_slope=-0.2172805205265036,alinhamento parcial bull,True
5668,regime,MACRO_BROKEN_DISTRIBUTION,high,,macro_broken,MACRO_BROKEN,v3_state=TRANSITION;combined_score=1.0;cascade=1.0;macro_broken=True;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=6.480078138156337,macro quebrado/distribuição = topo macro,True
5668,momentum,HEALTHY_HIGH_LEGPOS,high,strong_bull,,legpos_high+momentum,trend_30=4.66;rsi=70.12;rsi_1d=64.1;legpos90=91.8;rise20=5.0;bear_div=0.0,legpos alto COM momentum = continuação sadia,True
5668,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.61;rsi_min8=70.12;sweet_spot=True;bub_sell=0.0;reclaim_body=-0.17,sem capitulação relevante,True
5668,fuel,high_fuel,high,clean_sky,,no_overhead,supply_category=CLEAN_SKY;dist_4h_supply=None;dist_d1_supply=0.88;blocks_target=0,sem teto = combustível alto,True
5668,risk,SL_TOO_WIDE,medium,,sl_wide,sl>5ATR,sl_atr=5.05;sl_type=TOP_EXHAUSTION,SL largo = R ruim,True
5701,supply,SUPPLY_FAR_NEUTRAL,medium,room,,FAR_ENOUGH,supply_category=SUPPLY_FAR_ENOUGH;polarity_category=POLARITY_SUPPORTED_BY_DEMAND;dist_4h_supply=3.06;has_overhead=1,supply longe = espaço ok,True
5701,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=2.16;touched_retest=1,demanda defendida real,True
5701,volume,ACCEPTANCE_ABOVE_VALUE,medium,acceptance_above,,ABOVE_POC|maturity:VP-as-of-bar,below_VAL=False;dist_POC=0.66;dist_VAL=1.09;va_width=0.92;rel_volume=0.67,aceitação acima do valor = bullish,True
5701,mtf,BEAR_ALIGN,high,,mtf_bear,d/w break bear,trend_30_4h=-3.42;rsi_1d=46.2;d_break=bear;w_break=bear;weekly_slope=-0.2182182596028588,alinhamento bear = bounce local provável,True
5701,regime,MACRO_BROKEN_DISTRIBUTION,high,,macro_broken,MACRO_BROKEN,v3_state=BEAR;combined_score=-3.0;cascade=-3.0;macro_broken=True;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=7.73298305883937,macro quebrado/distribuição = topo macro,True
5701,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=-3.42;rsi=49.12;rsi_1d=46.2;legpos90=60.3;rise20=1.93;bear_div=0.0,momentum fraco = bounce/indeciso,True
5701,capit,CLIMAX_RECLAIM,high,climax_reclaim,,drop+oversold+reclaim,drop20=2.57;rsi_min8=31.6;sweet_spot=False;bub_sell=8.0;reclaim_body=1.26,drop forte + oversold + reclaim = clímax/fundo,True
5701,fuel,high_fuel,medium,room,,far_supply,supply_category=SUPPLY_FAR_ENOUGH;dist_4h_supply=3.06;dist_d1_supply=2.11;blocks_target=0,supply longe = combustível alto,True
5701,risk,SL_STRUCTURAL_OK,high,sl_ok,,demand_base,sl_atr=2.26;sl_type=NORMAL_DEMAND_BASE,SL estrutural na demanda = ok,True
5724,supply,SUPPLY_FAR_NEUTRAL,medium,room,,FAR_ENOUGH,supply_category=SUPPLY_FAR_ENOUGH;polarity_category=POLARITY_FLOATING_NO_BASE;dist_4h_supply=3.49;has_overhead=1,supply longe = espaço ok,True
5724,demand,DEMAND_NEUTRAL,medium,demand_present,,PRESENT_NEUTRAL,demand_category=DEMAND_PRESENT_NEUTRAL;dist_4h_demand=4.73;touched_retest=0,demanda presente neutra,True
5724,volume,IN_VALUE_BALANCE,low,,,BALANCE|maturity:VP-as-of-bar,below_VAL=False;dist_POC=-0.38;dist_VAL=0.01;va_width=0.87;rel_volume=0.36,dentro do valor = balanço,True
5724,mtf,BEAR_ALIGN,high,,mtf_bear,d/w break bear,trend_30_4h=-1.68;rsi_1d=42.1;d_break=bear;w_break=bear;weekly_slope=-0.20322409528385618,alinhamento bear = bounce local provável,True
5724,regime,MACRO_BROKEN_DISTRIBUTION,high,,macro_broken,MACRO_BROKEN,v3_state=BEAR;combined_score=-3.0;cascade=-3.0;macro_broken=True;distribution=False;stall=True;sharp_drop=True;dist_alarm=False;dd13w=6.646550756055529,macro quebrado/distribuição = topo macro,True
5724,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=-1.68;rsi=40.97;rsi_1d=42.1;legpos90=8.8;rise20=0.0;bear_div=0.0,momentum fraco = bounce/indeciso,True
5724,capit,FALLING_KNIFE,high,,knife,drop_no_reclaim,drop20=4.15;rsi_min8=31.27;sweet_spot=False;bub_sell=9.0;reclaim_body=-0.38,drop forte sem reclaim = faca caindo,True
5724,fuel,high_fuel,medium,room,,far_supply,supply_category=SUPPLY_FAR_ENOUGH;dist_4h_supply=3.49;dist_d1_supply=1.76;blocks_target=0,supply longe = combustível alto,True
5724,risk,SL_TOO_SHORT,high,,sl_short,sl<1.2ATR,sl_atr=0.3;sl_type=NORMAL_DEMAND_BASE,SL curto demais = stop no ruído (ex T34),True
5772,supply,SUPPLY_BLOCKS_TARGET,medium,,target_obstructed,BLOCKS_TARGET,supply_category=SUPPLY_BLOCKS_TARGET;polarity_category=RECLAIM_REJECTED_BELOW_SUPPLY;dist_4h_supply=1.97;has_overhead=1,supply bloqueia alvo = R ruim,True
5772,demand,DEMAND_NEUTRAL,medium,demand_present,,PRESENT_NEUTRAL,demand_category=DEMAND_PRESENT_NEUTRAL;dist_4h_demand=3.31;touched_retest=0,demanda presente neutra,True
5772,volume,REJECTION_BELOW_VALUE,medium,,below_value,BELOW_VAL|maturity:VP-as-of-bar,below_VAL=True;dist_POC=-1.74;dist_VAL=-1.34;va_width=1.14;rel_volume=0.25,preço abaixo do VAL = rejeição/distribuição,True
5772,mtf,BEAR_ALIGN,high,,mtf_bear,d/w break bear,trend_30_4h=-3.98;rsi_1d=49.6;d_break=bear;w_break=bear;weekly_slope=-0.1624481492530189,alinhamento bear = bounce local provável,True
5772,regime,MACRO_BROKEN_DISTRIBUTION,high,,macro_broken,MACRO_BROKEN,v3_state=BEAR;combined_score=-1.0;cascade=-1.0;macro_broken=True;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=3.1151096150265962,macro quebrado/distribuição = topo macro,True
5772,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=-3.98;rsi=38.94;rsi_1d=49.6;legpos90=31.9;rise20=0.0;bear_div=0.0,momentum fraco = bounce/indeciso,True
5772,capit,FALLING_KNIFE,high,,knife,drop_no_reclaim,drop20=6.76;rsi_min8=38.94;sweet_spot=False;bub_sell=0.0;reclaim_body=-0.04,drop forte sem reclaim = faca caindo,True
5772,fuel,low_fuel,high,,obstructed,blocks/colada,supply_category=SUPPLY_BLOCKS_TARGET;dist_4h_supply=1.97;dist_d1_supply=1.36;blocks_target=1,supply colada/bloqueia = combustível baixo,True
5772,risk,SL_TOO_SHORT,high,,sl_short,sl<1.2ATR,sl_atr=0.52;sl_type=NORMAL_DEMAND_BASE,SL curto demais = stop no ruído (ex T34),True
5826,supply,CLEAN_SKY_BULLISH,high,no_overhead,,CLEAN_SKY,supply_category=CLEAN_SKY;polarity_category=POLARITY_SUPPORTED_BY_DEMAND;dist_4h_supply=5.9;has_overhead=1,sem teto = markup/ATH bullish,True
5826,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=2.62;touched_retest=1,demanda defendida real,True
